id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,lic,q,length,time,date,uploaded,rmk,bird-seen,playback-used
170107,Elanus,caeruleus,hypoleucus,Black-winged Kite,Bas van Balen,Indonesia,Darul Makmur; Nagan Raya; Aceh,4.0055,96.485,30,alarm call,//www.xeno-canto.org/170107,//www.xeno-canto.org/170107/download,//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:35,17:33,2013-11-28,2014-03-17,two birds defending their nest against monitor lizard climbing their nest tree,yes,unknown
383056,Pernis,ptilorhynchus,,Crested Honey Buzzard,Karyadi Baskoro,Indonesia,Goa Kiskendo; Kabupaten Kulon Progo; Daerah Istimewa Yogyakarta,-7.7463,110.1308,700,flight call,//www.xeno-canto.org/383056,//www.xeno-canto.org/383056/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:25,09:00,2017-08-12,2017-08-14,Oversummer; 4-5 individu; flying; perching; feeding on bee nest,yes,no
42607,Pernis,celebensis,,Barred Honey Buzzard,David Farrow,Indonesia,Sedoa; Sulawesi,-1.3759,120.3448,?,call,//www.xeno-canto.org/42607,//www.xeno-canto.org/42607/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:31,?:?,2009-09-17,2010-01-11,,unknown,unknown
67683,Aviceda,jerdoni,jerdoni,Jerdon's Baza,Frank Lambert,Indonesia,Sumatra; Way Kambas; not far from Way Kanan,-4.92,105.75,?,call,//www.xeno-canto.org/67683,//www.xeno-canto.org/67683/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:15,?:?,2000-03-12,2011-01-05,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/4848>AV4848</a>.  Certainty: 100%.  ID determined by: seen. GPS: GeoHack. Habitat: very flat; lowland; heavily logged forest.  these quite interspersed groups of about 3 high-pitched notes. these quite interspersed groups of about 3 high-pitched notes. There are 2 adults at a nest in a large dead tree; the nest of quite large sticks about 25 m off the ground. One adult on the nest and another adult sitting very close by within a few m. Not sure what the state of the nest is. Richard Grimmett thought there was a chick in the nest yesterday but I'm not sure it wasn't one of the adults.,unknown,unknown
498678,Aviceda,subcristata,stenozona,Pacific Baza,Marc Anderson,Indonesia,near Malagufuk; Klasow Valley; Sorong; Papua Barat,-0.8052,131.6433,100,song,//www.xeno-canto.org/498678,//www.xeno-canto.org/498678/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:12,08:00,2019-08-18,2019-09-22,,no,unknown
409476,Aviceda,subcristata,,Pacific Baza,Ross Gallardy,Indonesia,Kota Waisai; Kabupaten Raja Ampat; Papua Barat,-0.4174,130.7739,30,call,//www.xeno-canto.org/409476,//www.xeno-canto.org/409476/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,10:30,2017-09-05,2018-04-06,,yes,no
288965,Aviceda,subcristata,,Pacific Baza,JACOB Hervé,Indonesia,oelnasi Timor,-9.8721,124.2097,500,call,//www.xeno-canto.org/288965,//www.xeno-canto.org/288965/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:18,09:30,2015-09-25,2015-11-07,Two birds in flight.,yes,no
501306,Spilornis,cheela,abbotti,Crested Serpent Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call,//www.xeno-canto.org/501306,//www.xeno-canto.org/501306/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:16,07:09,2019-09-01,2019-10-07,First call perched; second in flight; subsequent calls probably perched again,yes,no
501304,Spilornis,cheela,abbotti,Crested Serpent Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call; perched,//www.xeno-canto.org/501304,//www.xeno-canto.org/501304/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:59,07:06,2019-09-01,2019-10-07,,yes,no
501303,Spilornis,cheela,abbotti,Crested Serpent Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call; perched,//www.xeno-canto.org/501303,//www.xeno-canto.org/501303/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:54,07:03,2019-09-01,2019-10-07,,yes,no
498466,Spilornis,cheela,sipora,Crested Serpent Eagle,Frank Lambert,Indonesia,North Siberut; Kepulauan Mentawai; West Sumatra,-1.1963,98.9791,50,call; perched,//www.xeno-canto.org/498466,//www.xeno-canto.org/498466/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:08,08:34,2019-08-26,2019-09-21,"Mentawai Serpent Eagle",no,no
482239,Spilornis,cheela,asturinus,Crested Serpent Eagle,Frank Rheindt,Indonesia,Onolimbu; Nias,1.001,97.494,115m,call,//www.xeno-canto.org/482239,//www.xeno-canto.org/482239/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:49,?,2019-03-10,2019-06-18,,yes,unknown
214699,Spilornis,cheela,bido,Crested Serpent Eagle,Marc Anderson,Indonesia,Gunung Halimun NP; West Java,-6.7461,106.5182,1300,flight call,//www.xeno-canto.org/214699,//www.xeno-canto.org/214699/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:17,08:00,2015-02-21,2015-02-25,,no,unknown
214698,Spilornis,cheela,bido,Crested Serpent Eagle,Marc Anderson,Indonesia,Gunung Halimun NP; West Java,-6.7461,106.5182,1300,flight call,//www.xeno-canto.org/214698,//www.xeno-canto.org/214698/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:24,08:00,2015-02-21,2015-02-25,,no,unknown
409167,Spilornis,cheela,bido,Crested Serpent Eagle,Frank Lambert,Indonesia,Gunung Halimun-Salak National Park; West Java,-6.7182,106.4901,1600,flight call,//www.xeno-canto.org/409167,//www.xeno-canto.org/409167/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:10,10:08,2016-07-21,2018-04-04,,no,no
393380,Spilornis,cheela,ss bido,Crested Serpent Eagle,brendan sloan,Indonesia,ijen east java,None,None,1400 masl,call,//www.xeno-canto.org/393380,//www.xeno-canto.org/393380/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,09:00,2017-09-06,2017-11-18,,yes,no
338727,Spilornis,cheela,bido,Crested Serpent Eagle,Bruno Durand,Indonesia,Bedugul; Tabanan; Bali,-8.2719,115.1552,1400,flight call,//www.xeno-canto.org/338727,//www.xeno-canto.org/338727/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,10:00,2015-09-26,2016-10-20,,yes,no
245915,Spilornis,cheela,,Crested Serpent Eagle,Paulo Alves,Indonesia,Carita; Kabupaten Pandeglang; Banten,-6.3233,105.8357,10,call; female; flight call; male,//www.xeno-canto.org/245915,//www.xeno-canto.org/245915/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:07,10:30,2015-05-17,2015-05-25,,yes,no
243351,Spilornis,cheela,,Crested Serpent Eagle,Mike Nelson,Indonesia,Way Kambas NP; Lampung; Sumatra,-4.9178,105.7489,30,flight call,//www.xeno-canto.org/243351,//www.xeno-canto.org/243351/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:02,11:30,2015-03-05,2015-05-15,,no,no
242268,Spilornis,cheela,,Crested Serpent Eagle,Mike Nelson,Indonesia,Tapan Road; West Sumatra; Sumatra,-2.0498,101.3073,1100,flight call,//www.xeno-canto.org/242268,//www.xeno-canto.org/242268/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,13:30,2015-03-02,2015-05-15,,yes,no
241631,Spilornis,cheela,,Crested Serpent Eagle,Mike Nelson,Indonesia,Mount Kerinci; West Sumatra; Sumatra,-1.7342,101.2512,2100,call; flight call,//www.xeno-canto.org/241631,//www.xeno-canto.org/241631/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:50,11:30,2015-02-27,2015-05-13,,yes,no
215378,Spilornis,cheela,,Crested Serpent Eagle,Paulo Alves,Indonesia,Gede Pangrango National Park; West Java Province; Java,-6.7515,106.9898,1700,female; flight call; male,//www.xeno-canto.org/215378,//www.xeno-canto.org/215378/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:35,11:30,2015-03-01,2015-03-03,,no,no
214978,Spilornis,cheela,,Crested Serpent Eagle,Marc Anderson,Indonesia,Gunung Halimun NP; West Java,-6.7461,106.5182,1300,song,//www.xeno-canto.org/214978,//www.xeno-canto.org/214978/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:22,11:30,2015-02-18,2015-02-28,,no,unknown
204119,Spilornis,cheela,bido,Crested Serpent Eagle,Mike Nelson,Indonesia,Gunung Halimun NP; West Java,-6.7461,106.5182,1300,call; flight call,//www.xeno-canto.org/204119,//www.xeno-canto.org/204119/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,16:00,2014-09-28,2014-11-27,,yes,no
166747,Spilornis,cheela,bido,Crested Serpent Eagle,Frank Lambert,Indonesia,Java; Cibodas NP; between the waterfall and Botanic Gardens,-6.7414,107.0019,1400,flight call; song,//www.xeno-canto.org/166747,//www.xeno-canto.org/166747/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:10,08:46,2012-11-07,2014-02-09,,yes,no
166746,Spilornis,cheela,bido,Crested Serpent Eagle,Frank Lambert,Indonesia,Gunung Halimun National Park; Java,-6.6762,106.5164,1000,flight call,//www.xeno-canto.org/166746,//www.xeno-canto.org/166746/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:20,11:00,2012-11-02,2014-02-09,,unknown,no
69493,Spilornis,cheela,,Crested Serpent Eagle,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69493,//www.xeno-canto.org/69493/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:08,?:?,2001-12-25,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5611>AV5611</a>.  Certainty: 100%.  GPS: xeno-canto.,unknown,unknown
65381,Spilornis,cheela,,Crested Serpent Eagle,Iain Woxvold,Indonesia,Sungai Mahkam;  Berau District; East Kalimantan,2.192,116.7351,100,call,//www.xeno-canto.org/65381,//www.xeno-canto.org/65381/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:31,9:30,2007-05-26,2010-11-12,,unknown,unknown
33420,Spilornis,cheela,richmondi,Crested Serpent Eagle,Tjalle Boorsma,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,50,Call,//www.xeno-canto.org/33420,//www.xeno-canto.org/33420/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:10,??:??,2007-03-00,2009-04-26,,unknown,unknown
33419,Spilornis,cheela,richmondi,Crested Serpent Eagle,Tjalle Boorsma,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,50,Call,//www.xeno-canto.org/33419,//www.xeno-canto.org/33419/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:04,??:??,2007-03-00,2009-04-26,,unknown,unknown
482238,Spilornis,cheela,asturinus,Crested Serpent Eagle,Frank Rheindt,Indonesia,Onolimbu; Nias,1.001,97.494,115m,call,//www.xeno-canto.org/482238,//www.xeno-canto.org/482238/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:35,?,2019-03-10,2019-06-18,,yes,unknown
338728,Spilornis,cheela,bido,Crested Serpent Eagle,Bruno Durand,Indonesia,Ngurah Rai airport swamp; Kuta; Kabupaten Badung; Bali,-8.753,115.168,0,flight call,//www.xeno-canto.org/338728,//www.xeno-canto.org/338728/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,10:00,2015-09-26,2016-10-20,Bird unseen in the airport field area (behind trees). Heard the same call 2 or 3 times at short intervals before recorded the last one.,no,no
241042,Spilornis,cheela,,Crested Serpent Eagle,Paulo Alves,Indonesia,Gede Pangrango National Park; West Java Province; Java,-6.7515,106.9898,1700,call; female; male; song,//www.xeno-canto.org/241042,//www.xeno-canto.org/241042/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:45,09:00,2015-05-10,2015-05-11,Two birds calling in flight. 
Another bird perched; quite close; but inside of the canopy.,no,no
207989,Spilornis,cheela,pallidus,Crested Serpent Eagle,Frank Lambert,Indonesia,Bakalalan-Bario Rd; Sarawak,3.9459,115.6019,1180,flight call,//www.xeno-canto.org/207989,//www.xeno-canto.org/207989/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:38,09:53,2014-04-14,2014-12-26,,yes,no
143550,Spilornis,cheela,,Crested Serpent Eagle,Heru Cahyono,Indonesia,Skam street number 587 ; Prigen; East Java,None,None,1008,flight call,//www.xeno-canto.org/143550,//www.xeno-canto.org/143550/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:28,08:48,2013-07-27,2013-07-27,No filtering; on the Surya hotel and it Flight. Full adult. the weather was sunny.,yes,yes
144914,Spilornis,cheela,,Crested Serpent Eagle,Heru Cahyono,Indonesia,Bendolawang; Bromo-Tengger-Semeru National Park,None,None,1247,song,//www.xeno-canto.org/144914,//www.xeno-canto.org/144914/download,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:56,09:30,2013-08-01,2013-08-14,Recording   was done in Bendolawang hill and so close with valley. the weather was sunny.,yes,yes
35183,Spilornis,kinabaluensis,,Mountain Serpent Eagle,James Eaton,Indonesia,Gunung Menyapa; East Kalimantan; Borneo ,1.0834,116.0834,1100,call,//www.xeno-canto.org/35183,//www.xeno-canto.org/35183/download,//creativecommons.org/licenses/by-nc-nd/2.5/,E,0:06,pm,2007-11-00,2009-06-07,Poor recording; heavily edited,unknown,unknown
203645,Spilornis,rufipectus,,Sulawesi Serpent Eagle,Mike Nelson,Indonesia,Tambun; West Dumoga; North Sulawesi,0.5442,123.9401,160,flight call,//www.xeno-canto.org/203645,//www.xeno-canto.org/203645/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:36,10:00,2014-09-15,2014-11-25,,yes,no
293147,Spilornis,rufipectus,,Sulawesi Serpent Eagle,Mike Nelson,Indonesia,Lore Lindu National Park; Sulawesi,-1.5159,120.2301,1900,call,//www.xeno-canto.org/293147,//www.xeno-canto.org/293147/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,15:00,2015-09-18,2015-12-02,,yes,no
206055,Spilornis,rufipectus,rufipectus,Sulawesi Serpent Eagle,Stijn Cooleman,Indonesia,Wuasa; near Lore Lindu NP; Central Sulawesi,-1.4063,120.3093,1100,flight call,//www.xeno-canto.org/206055,//www.xeno-canto.org/206055/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,09:12,2014-02-07,2014-12-10,Near degraded forest patch in open agricultural habitat

Rec. without external mic,yes,yes
203644,Spilornis,rufipectus,,Sulawesi Serpent Eagle,Mike Nelson,Indonesia,Tambun; West Dumoga; North Sulawesi,0.5442,123.9401,160,flight call,//www.xeno-canto.org/203644,//www.xeno-canto.org/203644/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:06,10:00,2014-09-15,2014-11-25,,yes,no
196420,Spilornis,rufipectus,rufipectus,Sulawesi Serpent Eagle,Frank Lambert,Indonesia,Tambun; West Dumoga; North Sulawesi,0.5442,123.9401,160,flight call,//www.xeno-canto.org/196420,//www.xeno-canto.org/196420/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:30,08:56,2014-08-20,2014-09-23,Same individual as on XC196419.,yes,no
152189,Spilornis,rufipectus,,Sulawesi Serpent Eagle,Mike Nelson,Indonesia,Lore Lindu National Park; Sulawesi,-1.5159,120.2301,1900,call,//www.xeno-canto.org/152189,//www.xeno-canto.org/152189/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:14,10:30,2013-09-28,2013-10-18,,yes,no
151994,Spilornis,rufipectus,,Sulawesi Serpent Eagle,Mike Nelson,Indonesia,Tambun; West Dumoga; North Sulawesi,0.5442,123.9401,160,call,//www.xeno-canto.org/151994,//www.xeno-canto.org/151994/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:25,09:30,2013-09-22,2013-10-18,Adult and juvenile seen circling here
img:http://www.flickr.com/photos/67008334@N07/10118390114/in/photolist-gq8oRY-gq7U2e-gq888V-gq2yu9-gqgFge-gqgHY8-gq2ahB-gq3C3r-gqeNbx-gq2Nfp-gqeXJG-gq3uex-gq3YsN-gq42Uh-gqdUgR-gqgkZm-gqdi5P-gq27mW-gq9VJN-gq89vc-gq8CKP-gqanLD-gq8FBF-gqbrGa-gq79tU-gq7ZMy-gq7EFr-gq8hoE-gq889N-gq98CZ-gq2Uyg-gq5cif-gq5Dc9-gq3yXa-gq54jj-gq4rJE-gq2JwT-gq1Rh9-gq2KsS-gq3KUk-gq4XUw-gqbNJT-gqgEGG-gq3tBk-gq2H5V-gq4xyr-gq3dYJ-gq2RXd-gqesDg-gqf6qJ-gqgewG,yes,no
37605,Spilornis,rufipectus,,Sulawesi Serpent Eagle,David Farrow,Indonesia,Lore Lindu National Park; Sulawesi,-1.5159,120.2301,?,song,//www.xeno-canto.org/37605,//www.xeno-canto.org/37605/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:11,?:?,2006-10-03,2009-08-09,,unknown,unknown
203849,Spilornis,rufipectus,rufipectus,Sulawesi Serpent Eagle,Frank Lambert,Indonesia,Sulawesi; Sedoa Valley,-1.375,120.32,1200,call,//www.xeno-canto.org/203849,//www.xeno-canto.org/203849/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:31,08:40,2014-10-03,2014-11-26,,yes,no
203395,Spilornis,rufipectus,,Sulawesi Serpent Eagle,Mike Nelson,Indonesia,Lore Lindu National Park; Sulawesi,-1.5159,120.2301,1900,call,//www.xeno-canto.org/203395,//www.xeno-canto.org/203395/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:18,10:00,2014-09-09,2014-11-23,,yes,no
196421,Spilornis,rufipectus,rufipectus,Sulawesi Serpent Eagle,Frank Lambert,Indonesia,Tambun; West Dumoga; North Sulawesi,0.5442,123.9401,160,flight call,//www.xeno-canto.org/196421,//www.xeno-canto.org/196421/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:34,08:57,2014-08-20,2014-09-23,Same individual as on XC196419; XC196420.,yes,no
196419,Spilornis,rufipectus,rufipectus,Sulawesi Serpent Eagle,Frank Lambert,Indonesia,Tambun; West Dumoga; North Sulawesi,0.5442,123.9401,160,flight call,//www.xeno-canto.org/196419,//www.xeno-canto.org/196419/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:07,08:55,2014-08-20,2014-09-23,,yes,no
334816,Macheiramphus,alcinus,,Bat Hawk,Kevin Darras,Indonesia,Kecamatan Sarolangun; Kabupaten Sarolangun; Jambi,-2.323,102.7135,50,call; song,//www.xeno-canto.org/334816,//www.xeno-canto.org/334816/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:57,08:00,2015-04-28,2016-09-15,recorded by SM2+ Song meter with SMX-II microphone; seen by Irfan Fitriawan,yes,no
140702,Macheiramphus,alcinus,papuanus,Bat Hawk,Bas van Balen,Indonesia,Dabra; Southern Mamberamo basin; Papua,-2.9124,138.3838,?,call ,//www.xeno-canto.org/140702,//www.xeno-canto.org/140702/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,1:15,08:20,2000-09-11,2013-06-29,,unknown,no
62202,Harpyopsis,novaeguineae,,Papuan Eagle,Andrew Spencer,Indonesia,Ciraubri; Arfak Mountains; Papua,None,None,1700,call,//www.xeno-canto.org/62202,//www.xeno-canto.org/62202/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:57,08:00,2009-07-19,2010-09-12,from a perched bird,unknown,unknown
40846,Harpyopsis,novaeguineae,,Papuan Eagle,Todd Mark,Indonesia,Cyclops Mountains; very near Sentani; Papua,None,None,450,call,//www.xeno-canto.org/40846,//www.xeno-canto.org/40846/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:06,6:00,2009-10-14,2009-11-15,Remarkably; this bird lives within earshot of paging at the airport (DJJ). The Cyclops Mts. are a giant amphitheater.,unknown,unknown
40390,Harpyopsis,novaeguineae,,Papuan Eagle,Patrik Åberg,Indonesia,Nimbokrang; Papua; New Guinea,-2.551503,140.650234,?,call,//www.xeno-canto.org/40390,//www.xeno-canto.org/40390/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:08,?,2009-07-15,2009-11-06,,unknown,unknown
26357,Harpyopsis,novaeguineae,,Papuan Eagle,Frank Lambert,Indonesia,Arfak Mountains; Vogelkop; Papua,-1.0656,133.7859,?,call,//www.xeno-canto.org/26357,//www.xeno-canto.org/26357/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:20,12:00,2002-06-00,2008-12-15,bird calling from canopy on steep slope,unknown,unknown
23204,Harpyopsis,novaeguineae,,Papuan Eagle,George Wagner,Indonesia,Arfak Mountain Trek; near Mokwan Village; Irian Jaya Barat; Papua,-1.1153,133.9109,2150,call,//www.xeno-canto.org/23204,//www.xeno-canto.org/23204/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:32,07:00,2008-08-20,2008-11-20,,unknown,unknown
23165,Harpyopsis,novaeguineae,,Papuan Eagle,Michiel de Boer,Indonesia,Garden House; Arfak Mountains; Papua,None,None,1800,Call,//www.xeno-canto.org/23165,//www.xeno-canto.org/23165/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:08,?,2008-08-20,2008-11-20,not the typical call,unknown,unknown
23164,Harpyopsis,novaeguineae,,Papuan Eagle,Michiel de Boer,Indonesia,Garden House; Arfak Mountains; Papua,None,None,1800,Call,//www.xeno-canto.org/23164,//www.xeno-canto.org/23164/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:09,?,2008-08-20,2008-11-20,not the typical call,unknown,unknown
399265,Harpyopsis,novaeguineae,,Papuan Eagle,Philippe Verbelen,Indonesia,FakFak Mountains; Papua,-2.8601,132.5322,600,call,//www.xeno-canto.org/399265,//www.xeno-canto.org/399265/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:44,13:00,2013-09-05,2018-01-14,,no,no
479844,Nisaetus,cirrhatus,limnaeetus,Changeable Hawk-Eagle,Prayitno Goenarto,Indonesia,Sumatra; Kabupaten Pelalawan; Riau,0.3725,101.8577,10,call,//www.xeno-canto.org/479844,//www.xeno-canto.org/479844/download,//creativecommons.org/licenses/by-nc-nd/4.0/,no score,0:03,18:00,2019-06-08,2019-06-09,1khz HPF = -6dB

Bird seen perched on an open branch; vocalizing while perched. Similar to call (XC319967),yes,no
501292,Nisaetus,cirrhatus,vanheurni,Changeable Hawk-Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call,//www.xeno-canto.org/501292,//www.xeno-canto.org/501292/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:58,09:47,2019-08-31,2019-10-07,Perched immature with white (slightly creamy) underparts and head with dark eye patch,yes,no
501291,Nisaetus,cirrhatus,vanheurni,Changeable Hawk-Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call,//www.xeno-canto.org/501291,//www.xeno-canto.org/501291/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:36,09:35,2019-08-31,2019-10-07,Perched immature with white (slightly creamy) underparts and head with dark eye patch,yes,no
501289,Nisaetus,cirrhatus,vanheurni,Changeable Hawk-Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call,//www.xeno-canto.org/501289,//www.xeno-canto.org/501289/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:31,09:32,2019-08-31,2019-10-07,Perched immature with white (slightly creamy) underparts and head with dark eye patch,yes,no
501288,Nisaetus,cirrhatus,vanheurni,Changeable Hawk-Eagle,Frank Lambert,Indonesia,Teupah Selatan; Kabupaten Simeulue; Aceh,2.3814,96.3509,60,call,//www.xeno-canto.org/501288,//www.xeno-canto.org/501288/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:40,09:31,2019-08-31,2019-10-07,Perched immature with white (slightly creamy) underparts and head with dark eye patch,yes,no
367474,Nisaetus,cirrhatus,limnaeetus,Changeable Hawk-Eagle,Irham,Indonesia,Kangayan; Kabupaten Sumenep; Jawa Timur,-6.889,115.4601,110,flight call,//www.xeno-canto.org/367474,//www.xeno-canto.org/367474/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,10:00,2007-08-27,2017-05-03,,no,no
360826,Nisaetus,cirrhatus,,Changeable Hawk-Eagle,Karyadi Baskoro,Indonesia,Kaligua; Kabupaten Brebes; Jawa Tengah,-7.2435,109.1279,1500,song,//www.xeno-canto.org/360826,//www.xeno-canto.org/360826/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,09:00,2016-11-11,2017-03-22,,no,no
143393,Nisaetus,cirrhatus,,Changeable Hawk-Eagle,Heru Cahyono,Indonesia,Natural Resource Conservation Agency; Surabaya; Indonesia,None,None,60,call,//www.xeno-canto.org/143393,//www.xeno-canto.org/143393/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:07,13:52,2013-03-21,2013-07-25,Nisaetus cirrhatus sound was recorded in the cage of Natural Resource Conservation Agency; where the eagle was rehabilitated before the release. In the cage there was a juvenile Javan Hawk-eagle; in the same stage.,yes,yes
143392,Nisaetus,cirrhatus,,Changeable Hawk-Eagle,Heru Cahyono,Indonesia,Natural Resource Conservation Agency; Surabaya; East Java,None,None,60,call,//www.xeno-canto.org/143392,//www.xeno-canto.org/143392/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:07,13:34,2013-03-21,2013-07-25,Nisaetus cirrhatus Sound was recorded in the cage of Natural Resource Conservation Agency; where the eagle was rehabilitated before the release. In thecage there was a juvenile Javan Hawk-eagle; in the same stage.,yes,yes
245903,Nisaetus,cirrhatus,,Changeable Hawk-Eagle,Paulo Alves,Indonesia,Carita; Kabupaten Pandeglang; Banten,-6.3233,105.8357,10,flight call,//www.xeno-canto.org/245903,//www.xeno-canto.org/245903/download,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:13,10:30,2015-05-16,2015-05-25,Couple (dark morph) soaring above the forest.,yes,no
143215,Nisaetus,floris,,Flores Hawk-Eagle,Feri Irawan,Indonesia,Paku; Sano Nggoang;  West Manggarai; East Nusa Tenggara,-8.6424,119.9477,419,call; song,//www.xeno-canto.org/143215,//www.xeno-canto.org/143215/download,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:20,09:30,2013-07-14,2013-07-22,Birds seen; perched on a branch about 45 feet off the ground; primary forest with an altitude of 381 meters above sea level; gripping prey; a juvenile of long-tailed macaques. Located in Wae Ndeo; Paku; Mt Mbeliling,yes,no
118767,Nisaetus,floris,,Flores Hawk-Eagle,Colin Trainor,Indonesia,Mainang; Alor,-8.277,124.612,700,call,//www.xeno-canto.org/118767,//www.xeno-canto.org/118767/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:37,10:30,2010-01-10,2013-01-22,Probably 3-4 km north of Mainang; along the sealed Kalabahi Mainang road. Bird was calling from very steep slopes below road - possibly had a nest and attending young birds (assumption only; as I could not see the bird clearly).

Bird not thought to have been seen. May be the first recording of Flores Hawk eagle.,no,no
410192,Nisaetus,floris,,Flores Hawk-Eagle,Ross Gallardy,Indonesia,Alor Selatan; Kabupaten Alor; Nusa Tenggara Timur,-8.2922,124.7338,1100,call,//www.xeno-canto.org/410192,//www.xeno-canto.org/410192/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,08:00,2017-06-18,2018-04-10,,yes,yes
